qID,video,ood,clinical,primary,answer_format,latency,timed_out,correctness
heico__2096358,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,fo_class,1.0596031551249325,False,False
heico__2073655,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0270658519584686,False,True
heico__2061147,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0534640920814127,False,False
heico__2045316,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1381591649260372,False,False
heico__2052005,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0072360560297966,False,False
heico__2031430,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.184160121018067,False,False
heico__2045450,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.001291831023991,False,False
heico__2079865,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,0.9999713650904596,False,False
heico__2079866,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0261069550178945,False,False
heico__2079867,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0022300579585135,False,False
heico__2072621,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,open_ended,1.6494543268345296,False,False
heico__2060496,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0516962858382612,False,True
heico__2073656,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,0.9995756458956748,False,True
heico__2031431,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.3834704079199582,False,False
heico__2060982,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0142364371567965,False,False
heico__2052350,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0816315659321845,False,True
heico__2031432,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1187336568254977,False,False
heico__2045369,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1826709960587323,False,False
heico__2052727,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0169459588360041,False,True
heico__2061042,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.016667920164764,False,False
heico__2073657,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0543742191512138,False,True
heico__2061141,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0271934210322797,False,False
heico__2073658,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0388957110699266,False,True
heico__2052282,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0230691928882152,False,True
heico__2045456,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.131841341033578,False,False
heico__2052413,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0610905110370368,False,True
heico__2073659,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0371047360822558,False,True
heico__2061075,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.080960578052327,False,False
heico__2045189,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.2235777059104294,False,False
heico__2052533,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0878318389877677,False,True
heico__2052243,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0193035129923373,False,True
heico__2060942,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0689682001248002,False,False
heico__2073660,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.1293554289732128,False,True
heico__2045109,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1188358559738845,False,False
heico__2031436,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1478929589502513,False,False
heico__2052592,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0310597310308367,False,True
heico__2060822,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0749409440904856,False,False
heico__2045239,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1364225998986512,False,False
heico__2073662,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.1756371450610459,False,True
heico__2051959,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0222890749573708,False,True
heico__2054154,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.000153724104166,False,True
heico__2045061,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1030310890637338,False,False
heico__2031438,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1691251420415938,False,False
heico__2031439,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.2196296858601272,False,False
heico__2096359,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,fo_class,1.143016312038526,False,True
heico__2052134,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0451504439115524,False,False
heico__2051914,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0202650900464505,False,False
heico__2052581,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0532413620967418,False,True
heico__2096360,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,fo_class,1.0267208029981703,False,False
heico__2031440,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1286357310600579,False,False
heico__2079881,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0452861730009317,False,True
heico__2073665,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.1182324478868395,False,True
heico__2060727,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.008268983103335,False,False
heico__2031441,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.2923763920553029,False,False
heico__2052073,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0190543530043215,False,False
heico__2073666,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.052875712979585,False,True
heico__2096361,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,fo_class,1.1027402200270444,False,False
heico__2052701,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.1506060119718313,False,False
heico__2072627,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,open_ended,1.3286783550865948,False,True
heico__2052028,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0371030550450087,False,True
heico__2045434,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.126267007086426,False,False
heico__2041268,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.165174821857363,False,True
heico__2045038,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1349867139942944,False,False
heico__2045131,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1116212860215455,False,False
heico__2041605,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.051082137040794,False,True
heico__2052244,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0207371190190315,False,False
heico__2060909,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.018018756993115,False,True
heico__2054181,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.1703562380280346,False,True
heico__2052767,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0101235178299248,False,True
heico__2041503,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.019960880978033,False,False
heico__2045305,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1069319180678576,False,False
heico__2052450,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,0.9925203749444336,False,True
heico__2041142,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1166033218614757,False,True
heico__2041218,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.2120237280614674,False,True
heico__2045254,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0493876219261438,False,True
heico__2041456,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0590224470943213,False,True
heico__2041313,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1054992419667542,False,True
heico__2041483,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0735511579550803,False,True
heico__2041603,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0390551600139588,False,True
heico__2054228,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.1250564500223845,False,True
heico__2045134,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0667531660292298,False,True
heico__2041449,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0906845808494836,False,True
heico__2045341,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0927611771039665,False,True
heico__2041590,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1670035070274025,False,False
heico__2051936,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.1865357959177345,False,False
heico__2054262,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.2043295679613948,False,False
heico__2041249,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.3967156331054866,False,False
heico__2045347,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.4075967038515955,False,False
heico__2041517,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.3057119469158351,False,False
heico__2041225,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.3164028280880302,False,False
heico__2045250,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.4113120338879526,False,True
heico__2045024,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.4044508619699627,False,True
heico__2041261,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.4537684209644794,False,False
heico__2681425,0020 - Heico - Sigma - 1.avi,True,False,object_identification,open_ended,1.2608338461723179,False,False
heico__2041498,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.3550283149816096,False,False
heico__2045075,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.2727868349757046,False,False
heico__2041356,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0811048371251673,False,True
heico__2045073,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.136353119974956,False,False
heico__2060647,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0452082741539925,False,True
heico__2041570,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0873125998768955,False,True
heico__2052327,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0464499511290342,False,False
heico__2045376,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0725237699225545,False,True
heico__2045449,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.3053151981439441,False,False
heico__2104236,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,multiple_choice,1.1079325759783387,False,False
heico__2079734,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0172785581089556,False,False
heico__2060592,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,1.0065241770353168,False,True
heico__2045373,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1105866788420826,False,False
heico__2052665,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0179228060878813,False,True
heico__2041216,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1015699431300163,False,False
heico__2054325,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,0.9896743218414485,False,True
heico__2041212,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.127599332947284,False,True
heico__2041167,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0990162801463157,False,True
heico__2052198,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0298462340142578,False,True
heico__2045174,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0866475829388946,False,True
heico__2045338,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.093131585046649,False,True
heico__2045029,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0888509468641132,False,True
heico__2060467,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,binary,0.9823352419771254,False,True
heico__2041424,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1191663059871644,False,True
heico__2051888,0020 - Heico - Sigma - 1.avi,True,False,object_aggregation,number,1.0458818711340427,False,True
heico__2045202,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.0615511101204902,False,True
heico__2045452,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.1003868060652167,False,True
heico__2104237,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,multiple_choice,1.0198812410235405,False,True
heico__2079887,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.089342585997656,False,False
heico__2072632,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,open_ended,1.3133652759715915,False,True
heico__2104238,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,multiple_choice,1.0867240119259804,False,True
heico__2079888,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.100480676162988,False,True
heico__2072633,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,open_ended,1.3689232680480927,False,True
heico__2104239,0020 - Heico - Sigma - 1.avi,True,False,spatial_localization_camera,multiple_choice,1.1025713100098073,False,True
heico__2079889,0020 - Heico - Sigma - 1.avi,True,False,object_identification,fo_class,1.039444869151339,False,True
